company_name,prefecture,website,inquiry_url,notes,industry
株式会社アスターリンク,,https://www.aster-link.co.jp/,https://www.aster-link.co.jp/contact-us/,,IT・web_clean_sample
マックスアプリケーションズ合同会社,,https://maxapp.biz/,https://maxapp.biz/contact/,,IT・web_clean_sample
株式会社トントン,,https://fan-fan.jp/,https://fan-fan.jp/#contact,,IT・web_clean_sample
株式会社ＮｕＶｅＲ,,https://www.nuver.co.jp/,なし,,IT・web_clean_sample
株式会社FACE-SYSTEM,,https://face-system.jp/,https://face-system.jp/request-for-information/,,IT・web_clean_sample
合同会社しんどいテック,,https://67d67e8b181c8.site123.me/,https://67d67e8b181c8.site123.me/,,IT・web_clean_sample
ブライシス株式会社,,https://www.brisys.co.jp/,https://www.brisys.co.jp/,,IT・web_clean_sample
vottia株式会社,,https://vottia.jp/,https://vottia.jp/contact,,IT・web_clean_sample
株式会社PAyStruct,,https://paystruct.jp/,https://paystruct.jp/contact/,,IT・web_clean_sample
株式会社ラキール呉,,https://www.lakeel.com/ja/company/about/about-group/kure.html,https://cloud.swcms.net/lakeelPublic/ja/inquiry/inquiry7.html,,IT・web_clean_sample
リーブル株式会社,,https://libre-group.jp/,https://libre-group.jp/contact/,,IT・web_clean_sample
しましまファクトリー株式会社,,https://www.shimashima-factory.co.jp/,https://docs.google.com/forms/d/e/1FAIpQLSdZZkyP9KeqLd0iWyBQgYs97nfcvIWoMZuBzvstxqALPbnhrw/viewform,,IT・web_clean_sample
株式会社COLOR3,,https://www.color3.co.jp/,https://www.color3.co.jp/inquiry/,,IT・web_clean_sample
株式会社Ruler,,https://www.ruler-live.com/,https://www.ruler-live.com/,,IT・web_clean_sample
Staple合同会社,,https://staple.jp/ja,https://staple.jp/ja/contact,,IT・web_clean_sample
株式会社CyberCrew,,https://cybercrew.co.jp/,https://cybercrew.co.jp/contact/,,IT・web_clean_sample
株式会社マークラインズソフト開発,,https://softwaredevelopment.marklines.com/,なし,,IT・web_clean_sample
株式会社アズオブ,,https://asof.co.jp/,https://asof.co.jp/contact,,IT・web_clean_sample
株式会社マイクロニティ,,https://micronity.com/,https://micronity.com/contact,,IT・web_clean_sample
